Departamento,Anio,Mes,Tmaxp,Tminp,Precs,Capital
Lima,1979,1,26.90344828,16.9516129,0,Lima
Lima,1979,2,27.20384615,17.67142857,0,Lima
Lima,1979,3,26.72580645,18.28709677,7,Lima
Lima,1979,4,25.75666667,15.95,0,Lima
Lima,1979,5,23.12692308,13.70322581,0,Lima
Lima,1979,6,19.85666667,12.79666667,0,Lima
Lima,1979,7,19.77419355,11.94193548,0,Lima
Lima,1979,8,21.09677419,12.66129032,0,Lima
Lima,1979,9,20.67142857,12.52666667,0,Lima
Lima,1979,10,21.72758621,13.02903226,0,Lima
Lima,1979,11,23.04285714,13.55333333,0,Lima
Lima,1979,12,25.13571429,15.64,0,Lima
Lima,1980,1,26.91935484,17.36428571,0,Lima
Lima,1980,2,27.69655172,17.76538462,0,Lima
Lima,1980,3,28.2,18.1,0,Lima
Lima,1980,4,27.58333333,17.6962963,0,Lima
Lima,1980,5,25.28518519,16.67741935,0,Lima
Lima,1980,6,21.43043478,14.59,0,Lima
Lima,1980,7,19.57419355,13.22580645,0,Lima
Lima,1980,8,20.01481481,11.51935484,0,Lima
Lima,1980,9,20.664,11.81724138,0,Lima
Lima,1980,10,22.47419355,13.03548387,0,Lima
Lima,1980,11,23.21,13.62592593,0,Lima
Lima,1980,12,24.66785714,15.27307692,0,Lima
Lima,1981,1,NA,NA,0,Lima
Lima,1981,2,27.896,18.86428571,0,Lima
Lima,1981,3,28.12903226,18.87419355,0,Lima
Lima,1981,4,26.24666667,16.85769231,0,Lima
Lima,1981,5,22.65517241,13.52258065,0,Lima
Lima,1981,6,20.28076923,11.41428571,0,Lima
Lima,1981,7,19.72258065,11.87741935,0,Lima
Lima,1981,8,19.5,12.18387097,0,Lima
Lima,1981,9,21.27407407,12.12,0,Lima
Lima,1981,10,23.10645161,13.75483871,0,Lima
Lima,1981,11,23.21,14.38888889,0,Lima
Lima,1981,12,24.65806452,16.31481481,0,Lima
Lima,1982,1,26.73461538,18.51428571,0,Lima
Lima,1982,2,27.852,19.4037037,0,Lima
Lima,1982,3,27.99666667,18.25862069,0,Lima
Lima,1982,4,26.45,16.26666667,0,Lima
Lima,1982,5,NA,NA,0,Lima
Lima,1982,6,NA,NA,0,Lima
Lima,1982,7,NA,NA,0,Lima
Lima,1982,8,NA,NA,0,Lima
Lima,1982,9,NA,NA,0,Lima
Lima,1982,10,NA,NA,0,Lima
Lima,1982,11,NA,NA,0,Lima
Lima,1982,12,NA,NA,0,Lima
Lima,1983,1,NA,NA,0,Lima
Lima,1983,2,NA,NA,0,Lima
Lima,1983,3,NA,NA,0,Lima
Lima,1983,4,NA,NA,0,Lima
Lima,1983,5,26.60645161,18.49,0,Lima
Lima,1983,6,19.35666667,15.56296296,0,Lima
Lima,1983,7,25.02580645,17.43870968,0,Lima
Lima,1983,8,NA,NA,0,Lima
Lima,1983,9,18.296,15.62758621,0,Lima
Lima,1983,10,19.92258065,15.73548387,0,Lima
Lima,1983,11,NA,NA,0,Lima
Lima,1983,12,NA,NA,0,Lima
Lima,1984,1,20.94516129,16.04193548,0,Lima
Lima,1984,2,21.58275862,16.11724138,0,Lima
Lima,1984,3,21.75483871,16.07096774,0,Lima
Lima,1984,4,22.2,16.12413793,0,Lima
Lima,1984,5,NA,NA,0,Lima
Lima,1984,6,20.95333333,15.1,0,Lima
Lima,1984,7,19.86129032,15.7,0,Lima
Lima,1984,8,19.13103448,15.55666667,0,Lima
Lima,1984,9,18.87666667,14.79666667,0,Lima
Lima,1984,10,20.32258065,15.27741935,0,Lima
Lima,1984,11,20.95333333,14.90666667,0,Lima
Lima,1984,12,20.78387097,16.10967742,0,Lima
Lima,1985,1,26.32580645,19.50714286,0,Lima
Lima,1985,2,26.66428571,19.98571429,0,Lima
Lima,1985,3,26.81935484,20.38387097,0,Lima
Lima,1985,4,26.74482759,18.16333333,0,Lima
Lima,1985,5,25.52258065,14.94827586,0,Lima
Lima,1985,6,21.47241379,14.47,0,Lima
Lima,1985,7,19.16451613,14.96451613,0,Lima
Lima,1985,8,18.59354839,14.70322581,0,Lima
Lima,1985,9,19.15666667,15.38333333,0,Lima
Lima,1985,10,19.53103448,15.23548387,0,Lima
Lima,1985,11,19.26333333,15.22333333,0,Lima
Lima,1985,12,NA,NA,0,Lima
Lima,1986,1,NA,NA,0,Lima
Lima,1986,2,NA,NA,0,Lima
Lima,1986,3,NA,NA,0,Lima
Lima,1986,4,NA,NA,0,Lima
Lima,1986,5,NA,NA,0,Lima
Lima,1986,6,NA,NA,0,Lima
Lima,1986,7,19.82903226,12.99677419,0,Lima
Lima,1986,8,19.60714286,13.96129032,0,Lima
Lima,1986,9,20.984,14.0862069,0,Lima
Lima,1986,10,23.092,13.91,0,Lima
Lima,1986,11,NA,NA,0,Lima
Lima,1986,12,NA,NA,0,Lima
Lima,1987,1,27.13181818,19.72272727,0,Lima
Lima,1987,2,28.16842105,19.89473684,0,Lima
Lima,1987,3,NA,NA,0,Lima
Lima,1987,4,25.216,18.876,0,Lima
Lima,1987,5,22.3375,14.83333333,0,Lima
Lima,1987,6,20.1,12.69615385,0,Lima
Lima,1987,7,19.78076923,13.23846154,0,Lima
Lima,1987,8,NA,NA,0,Lima
Lima,1987,9,21.41428571,13.0037037,0,Lima
Lima,1987,10,21.892,14.00357143,0,Lima
Lima,1987,11,23.16153846,14.73793103,0,Lima
Lima,1987,12,25.67826087,16.25483871,0,Lima
Lima,1988,1,25.75806452,17.97419355,0,Lima
Lima,1988,2,27.40344828,19.12758621,0.5,Lima
Lima,1988,3,27.41333333,18.22857143,0,Lima
Lima,1988,4,26.78,17.15862069,0,Lima
Lima,1988,5,NA,NA,0,Lima
Lima,1988,6,NA,NA,0,Lima
Lima,1988,7,NA,NA,0,Lima
Lima,1988,8,19.92068966,11.56333333,0.9,Lima
Lima,1988,9,19.99333333,12.30333333,0,Lima
Lima,1988,10,NA,NA,0,Lima
Lima,1988,11,23.72413793,13.86666667,0,Lima
Lima,1988,12,24.29354839,16.10666667,1.8,Lima
Lima,1989,1,26.35483871,17.66666667,0.8,Lima
Lima,1989,2,27.91538462,19.32962963,2.1,Lima
Lima,1989,3,28.34516129,18.7516129,0.8,Lima
Lima,1989,4,NA,NA,0,Lima
Lima,1989,5,23.22580645,13.46774194,0,Lima
Lima,1989,6,19.08,12.88275862,1.7,Lima
Lima,1989,7,18.97741935,11.9516129,0.7,Lima
Lima,1989,8,19.62068966,12.35,0,Lima
Lima,1989,9,19.96,12.27666667,0,Lima
Lima,1989,10,22.68387097,13.42666667,0,Lima
Lima,1989,11,23.6,13.50666667,0,Lima
Lima,1989,12,25.52903226,14.14137931,0,Lima
Lima,1990,1,26.66451613,17.77741935,0,Lima
Lima,1990,2,27.99642857,18.41785714,0,Lima
Lima,1990,3,27.54516129,18.7516129,0,Lima
Lima,1990,4,25.16333333,15.73,0,Lima
Lima,1990,5,22.93548387,14.73870968,0,Lima
Lima,1990,6,19.29642857,13.51333333,0,Lima
Lima,1990,7,18.82962963,12.36129032,0,Lima
Lima,1990,8,19.23548387,11.78064516,0,Lima
Lima,1990,9,21.44814815,12.45333333,0,Lima
Lima,1990,10,22.62903226,13.20967742,0,Lima
Lima,1990,11,23.4862069,14.42,0,Lima
Lima,1990,12,24.60344828,16.30967742,0,Lima
Lima,1991,1,26.02580645,17.67096774,0,Lima
Lima,1991,2,26.99285714,17.80714286,0.3,Lima
Lima,1991,3,28.03548387,18.11290323,0,Lima
Lima,1991,4,26.66206897,16.75925926,0,Lima
Lima,1991,5,22.86666667,15.10967742,0,Lima
Lima,1991,6,20.46,13.08,0,Lima
Lima,1991,7,19.44516129,12.41290323,0,Lima
Lima,1991,8,19.82758621,11.67419355,0,Lima
Lima,1991,9,21.0137931,11.85517241,0,Lima
Lima,1991,10,22.2862069,13.94193548,0,Lima
Lima,1991,11,23.25333333,14.71333333,0,Lima
Lima,1991,12,25.23225806,16.4,0,Lima
Lima,1992,1,26.54516129,18.48709677,0,Lima
Lima,1992,2,27.5,18.62413793,0,Lima
Lima,1992,3,29.13870968,19.22258065,0,Lima
Lima,1992,4,27.812,19.12333333,0,Lima
Lima,1992,5,25.90689655,16.00645161,0,Lima
Lima,1992,6,21.31071429,14.34482759,0,Lima
Lima,1992,7,19.24193548,12.85483871,0,Lima
Lima,1992,8,19.93548387,11.97741935,0,Lima
Lima,1992,9,20.49666667,12.04666667,0,Lima
Lima,1992,10,22.10666667,13.87096774,0,Lima
Lima,1992,11,23.96071429,14.74666667,0,Lima
Lima,1992,12,26.20967742,15.89032258,0,Lima
Lima,1993,1,27.45862069,17.57,0,Lima
Lima,1993,2,NA,NA,0,Lima
Lima,1993,3,NA,NA,0,Lima
Lima,1993,4,NA,NA,0,Lima
Lima,1993,5,NA,NA,0,Lima
Lima,1993,6,NA,NA,0,Lima
Lima,1993,7,NA,NA,0,Lima
Lima,1993,8,NA,NA,0,Lima
Lima,1993,9,NA,NA,0,Lima
Lima,1993,10,NA,NA,0,Lima
Lima,1993,11,23.48571429,14.46206897,0,Lima
Lima,1993,12,25.49677419,16.45925926,0,Lima
Lima,1994,1,26.96818182,18.21935484,0,Lima
Lima,1994,2,28.05357143,18.95185185,0,Lima
Lima,1994,3,27.69354839,18.66129032,0.6,Lima
Lima,1994,4,26.3,17.45185185,0,Lima
Lima,1994,5,23.7137931,15.02580645,0,Lima
Lima,1994,6,21.44666667,12.54814815,0.2,Lima
Lima,1994,7,21.00967742,12.22903226,0.3,Lima
Lima,1994,8,21.16451613,11.58064516,0,Lima
Lima,1994,9,22.44642857,12.63,0,Lima
Lima,1994,10,21.67741935,13.85357143,0,Lima
Lima,1994,11,22.14482759,14.51111111,0,Lima
Lima,1994,12,24.72903226,16.51935484,0,Lima
Lima,1995,1,26.42903226,18.43548387,0,Lima
Lima,1995,2,27.06296296,19.096,0,Lima
Lima,1995,3,27.0862069,18.53548387,0,Lima
Lima,1995,4,26.37333333,16.73461538,0,Lima
Lima,1995,5,24.18064516,15.93928571,0,Lima
Lima,1995,6,23.34333333,13.39666667,0,Lima
Lima,1995,7,20.94814815,12.04516129,0,Lima
Lima,1995,8,22.14482759,12.56785714,0,Lima
Lima,1995,9,22.31333333,12.52592593,0,Lima
Lima,1995,10,22.98064516,12.38064516,0,Lima
Lima,1995,11,23.84482759,13.03333333,0,Lima
Lima,1995,12,25.3483871,13.70322581,0,Lima
Lima,1996,1,26.03870968,16.01851852,0,Lima
Lima,1996,2,27.53448276,18.70714286,0,Lima
Lima,1996,3,27.14516129,18.58666667,0,Lima
Lima,1996,4,25.51333333,17.22666667,0,Lima
Lima,1996,5,24.80322581,15.79285714,0,Lima
Lima,1996,6,21.42,11.77,0,Lima
Lima,1996,7,20.89032258,10.34516129,0,Lima
Lima,1996,8,22.02258065,10.89310345,0,Lima
Lima,1996,9,23.11071429,11.45,0,Lima
Lima,1996,10,23.49677419,11.92903226,0,Lima
Lima,1996,11,23.52142857,12.73333333,0,Lima
Lima,1996,12,24.45806452,14.52142857,0,Lima
Lima,1997,1,25.83225806,17.14333333,0,Lima
Lima,1997,2,26.31428571,17.51071429,0,Lima
Lima,1997,3,27.68387097,17.84642857,0,Lima
Lima,1997,4,26.66896552,17.28,0,Lima
Lima,1997,5,25.68064516,16.85806452,0,Lima
Lima,1997,6,25.01666667,15.8,0,Lima
Lima,1997,7,24.70322581,14.94193548,0,Lima
Lima,1997,8,24.71290323,14.10967742,0,Lima
Lima,1997,9,23.91333333,13.79666667,0,Lima
Lima,1997,10,23.90322581,13.67096774,0,Lima
Lima,1997,11,24.85333333,14.7,0,Lima
Lima,1997,12,25.31612903,16.3483871,0,Lima
Lima,1998,1,25.42258065,18.4,0,Lima
Lima,1998,2,27.7,20.35,0,Lima
Lima,1998,3,27.15483871,20.95483871,0,Lima
Lima,1998,4,25.11851852,19.16,0,Lima
Lima,1998,5,24.49032258,14.67096774,0,Lima
Lima,1998,6,23.71724138,12.88,0,Lima
Lima,1998,7,23.18064516,12.41290323,0,Lima
Lima,1998,8,22.82758621,12.21428571,0,Lima
Lima,1998,9,23.52,12.51481481,0,Lima
Lima,1998,10,24.04516129,12.72903226,0,Lima
Lima,1998,11,24.23333333,13.46,0,Lima
Lima,1998,12,23.7483871,13.79354839,0,Lima
Lima,1999,1,25.23225806,16,0,Lima
Lima,1999,2,25.54285714,18.12,0,Lima
Lima,1999,3,26.48387097,18.32857143,0,Lima
Lima,1999,4,25.67333333,17.51333333,0,Lima
Lima,1999,5,25.01290323,15.44516129,0,Lima
Lima,1999,6,24.31333333,12.94615385,0,Lima
Lima,1999,7,22.78709677,11.65,0,Lima
Lima,1999,8,24.43870968,11.13548387,0,Lima
Lima,1999,9,24.42068966,13.08,0,Lima
Lima,1999,10,24.46451613,12.50322581,0,Lima
Lima,1999,11,24.52592593,13.66666667,0,Lima
Lima,1999,12,25.03225806,15.8516129,0,Lima
Lima,2000,1,26.21935484,17.94285714,4.2,Lima
Lima,2000,2,27.10344828,18.12413793,0,Lima
Lima,2000,3,26.8516129,17.37857143,0,Lima
Lima,2000,4,26.40689655,17.06896552,0,Lima
Lima,2000,5,25,15.8,0,Lima
Lima,2000,6,22.33333333,12.07333333,0,Lima
Lima,2000,7,21.39354839,12.06451613,0,Lima
Lima,2000,8,20.76774194,12.58709677,0,Lima
Lima,2000,9,23.39230769,12.44,0,Lima
Lima,2000,10,24.28387097,12.97419355,0,Lima
Lima,2000,11,25.11333333,13.4,0,Lima
Lima,2000,12,25.38064516,15.19354839,0,Lima
Lima,2001,1,26.90322581,17.32857143,0,Lima
Lima,2001,2,28.55,18.53571429,1.7,Lima
Lima,2001,3,29.17419355,19.56129032,0,Lima
Lima,2001,4,26.61333333,17.00666667,0,Lima
Lima,2001,5,25.03870968,13.66451613,0,Lima
Lima,2001,6,20.33333333,12.08888889,0,Lima
Lima,2001,7,20.15862069,11.0516129,0,Lima
Lima,2001,8,21.30666667,11.08387097,0,Lima
Lima,2001,9,23.03448276,12.52,0,Lima
Lima,2001,10,22.76129032,12.69032258,0,Lima
Lima,2001,11,25.02068966,15.21333333,0,Lima
Lima,2001,12,25.46451613,15.83870968,0,Lima
Lima,2002,1,26.88387097,16.76129032,0,Lima
Lima,2002,2,26.80769231,17.26428571,14,Lima
Lima,2002,3,26.98709677,18.54193548,0,Lima
Lima,2002,4,25.98666667,16.4,0,Lima
Lima,2002,5,25.40645161,14.47741935,0,Lima
Lima,2002,6,23.54666667,12.82,0,Lima
Lima,2002,7,22.65,12.55,0,Lima
Lima,2002,8,NA,NA,0,Lima
Lima,2002,9,NA,NA,0,Lima
Lima,2002,10,NA,NA,0,Lima
Lima,2002,11,NA,NA,0,Lima
Lima,2002,12,NA,NA,0,Lima
Lima,2003,1,26.53333333,16.82857143,0,Lima
Lima,2003,2,27.55,19.27857143,0,Lima
Lima,2003,3,26.92580645,18.75483871,0,Lima
Lima,2003,4,26.20666667,16.37333333,0,Lima
Lima,2003,5,25.30322581,14.76129032,0,Lima
Lima,2003,6,21.84444444,12.04615385,0,Lima
Lima,2003,7,22.6,12.90322581,0,Lima
Lima,2003,8,23.96129032,12.16129032,0,Lima
Lima,2003,9,23.9,12.69333333,0,Lima
Lima,2003,10,24.89032258,14.19285714,0,Lima
Lima,2003,11,25.29333333,14.82666667,0,Lima
Lima,2003,12,25.73548387,16.17857143,0,Lima
Lima,2004,1,26.69677419,17.27741935,0,Lima
Lima,2004,2,27.7,18.2137931,0,Lima
Lima,2004,3,27.50322581,18.81935484,0,Lima
Lima,2004,4,26.13333333,16.4,0,Lima
Lima,2004,5,24.19354839,13.06428571,0,Lima
Lima,2004,6,23.01428571,11.63333333,0,Lima
Lima,2004,7,23.32258065,11.63225806,0,Lima
Lima,2004,8,23.24516129,12.29032258,0,Lima
Lima,2004,9,22.6,13.07333333,0,Lima
Lima,2004,10,23.78709677,13.60645161,0,Lima
Lima,2004,11,24.57333333,14.12666667,0,Lima
Lima,2004,12,25.69677419,15.35483871,0,Lima
Lima,2005,1,27.24516129,17.27096774,0,Lima
Lima,2005,2,27.38571429,18.624,0,Lima
Lima,2005,3,26.61290323,18.77419355,0,Lima
Lima,2005,4,26.34,17.73333333,0,Lima
Lima,2005,5,24.68387097,14.04,0,Lima
Lima,2005,6,23.64666667,12.16,0,Lima
Lima,2005,7,22.58709677,11.51612903,0,Lima
Lima,2005,8,23.01290323,11.50967742,0,Lima
Lima,2005,9,22.66,12.5,0,Lima
Lima,2005,10,24.0516129,13.33548387,0,Lima
Lima,2005,11,24.79333333,14.24,0,Lima
Lima,2005,12,25.3,15.6,0,Lima
Lima,2006,1,26.53548387,17.58064516,0,Lima
Lima,2006,2,27.10357143,18.76428571,0,Lima
Lima,2006,3,27.04516129,18.41290323,0,Lima
Lima,2006,4,26.57333333,17.55333333,0,Lima
Lima,2006,5,25.23870968,16.49677419,0,Lima
Lima,2006,6,25.03666667,15.77333333,0,Lima
Lima,2006,7,23.64516129,13.97419355,0,Lima
Lima,2006,8,24.10967742,13.32258065,0,Lima
Lima,2006,9,24.848,13.61333333,0,Lima
Lima,2006,10,24.89032258,14.29032258,0,Lima
Lima,2006,11,25.31333333,14.98,0,Lima
Lima,2006,12,25.71612903,15.66451613,0,Lima
Lima,2007,1,27.31612903,17.65806452,0,Lima
Lima,2007,2,27.29285714,18.38571429,0,Lima
Lima,2007,3,26.65806452,18.10967742,0,Lima
Lima,2007,4,25.84666667,16.86666667,0,Lima
Lima,2007,5,24.9483871,14.60645161,0,Lima
Lima,2007,6,23.39333333,12.21333333,0,Lima
Lima,2007,7,24.30967742,12.58709677,0,Lima
Lima,2007,8,23.63870968,12.69032258,0,Lima
Lima,2007,9,23.95333333,13.16,0,Lima
Lima,2007,10,24.47741935,14.05806452,0,Lima
Lima,2007,11,24.88666667,14.46,0,Lima
Lima,2007,12,25.54193548,15.2516129,0,Lima
Lima,2008,1,26.42580645,17.2,0,Lima
Lima,2008,2,27.2,18.48965517,0,Lima
Lima,2008,3,26.46451613,18.36129032,0,Lima
Lima,2008,4,25.99333333,17.5,0,Lima
Lima,2008,5,25.09032258,15.97419355,0,Lima
Lima,2008,6,23.68,12.85333333,0,Lima
Lima,2008,7,22.84516129,12.05806452,0,Lima
Lima,2008,8,21.57419355,11.79354839,0,Lima
Lima,2008,9,22.32666667,12.78,0,Lima
Lima,2008,10,22.75483871,13.39354839,0,Lima
Lima,2008,11,24.35666667,15.02,0,Lima
Lima,2008,12,24.91612903,16.18064516,0,Lima
Lima,2009,1,25.83225806,17.2516129,0,Lima
Lima,2009,2,25.94814815,18.22142857,0,Lima
Lima,2009,3,25.56774194,18.59354839,0,Lima
Lima,2009,4,25.76,17.18666667,0,Lima
Lima,2009,5,24.33548387,15.09032258,0,Lima
Lima,2009,6,23.06666667,12.10666667,0,Lima
Lima,2009,7,22.44827586,12.45806452,0,Lima
Lima,2009,8,22.91612903,12.49032258,0,Lima
Lima,2009,9,23.46,13.09333333,0,Lima
Lima,2009,10,24.13870968,13.98064516,0,Lima
Lima,2009,11,24.63333333,14.63333333,0,Lima
Lima,2009,12,24.89032258,15.10967742,0,Lima
Lima,2010,1,25.63225806,16.27096774,0,Lima
Lima,2010,2,26.73571429,17.68571429,0,Lima
Lima,2010,3,26.3483871,17.59354839,0,Lima
Lima,2010,4,25.72,16.10666667,0,Lima
Lima,2010,5,23.75483871,14.6,0,Lima
Lima,2010,6,22.06666667,12.19333333,0,Lima
Lima,2010,7,22.12903226,10.95483871,0,Lima
Lima,2010,8,22.33225806,10.33548387,0,Lima
Lima,2010,9,23.35172414,12.16666667,0,Lima
Lima,2010,10,23.49677419,13.50967742,0,Lima
Lima,2010,11,23.28,14.24,0,Lima
Lima,2010,12,24.64516129,14.82580645,0,Lima
Lima,2011,1,25.6516129,15.77419355,0,Lima
Lima,2011,2,26.83571429,17.06428571,0,Lima
Lima,2011,3,26.03225806,18.37419355,0,Lima
Lima,2011,4,25.20666667,16.94666667,0,Lima
Lima,2011,5,23.46451613,14.36774194,0,Lima
Lima,2011,6,21.48,12.42,0,Lima
Lima,2011,7,NA,NA,0,Lima
Lima,2011,8,22.32903226,12.09032258,0,Lima
Lima,2011,9,22.75333333,12.5,0,Lima
Lima,2011,10,22.83225806,13.63870968,0,Lima
Lima,2011,11,23.51333333,14.14666667,0,Lima
Lima,2011,12,23.82580645,14.96129032,0,Lima
Lima,2012,1,25.55483871,16.49677419,0,Lima
Lima,2012,2,26.72413793,19.02758621,6.2,Lima
Lima,2012,3,27.37419355,18.93548387,0.4,Lima
Lima,2012,4,26.50666667,17.82666667,0,Lima
Lima,2012,5,24.47096774,16.27741935,0,Lima
Lima,2012,6,22.13333333,13.82,0,Lima
Lima,2012,7,21.07096774,12.01290323,0.2,Lima
Lima,2012,8,19.87096774,9.870967742,0,Lima
Lima,2012,9,21.42962963,11.50666667,0,Lima
Lima,2012,10,NA,13.54193548,0,Lima
Lima,2012,11,22.85217391,13.92,0,Lima
Lima,2012,12,23.36129032,14.85806452,2.6,Lima
Lima,2013,1,25.36774194,16.22,0,Lima
Lima,2013,2,26.15714286,17.03571429,5.6,Lima
Lima,2013,3,26.02,16.65806452,0,Lima
Lima,2013,4,25.92666667,16.06,0,Lima
Lima,2013,5,24.18666667,14.49032258,0,Lima
Lima,2013,6,21.64,11.56666667,1.4,Lima
Lima,2013,7,19.73548387,9.909677419,0,Lima
Lima,2013,8,19.46451613,9.025806452,0,Lima
Lima,2013,9,21.63333333,11.45333333,0,Lima
Lima,2013,10,22.74193548,13.67741935,0,Lima
Lima,2013,11,23.86,14.67333333,0,Lima
Lima,2013,12,24.49032258,15.96774194,0,Lima
Lima,2014,1,25.79354839,16.9483871,7,Lima
Ucayali,1993,3,NA,NA,427.6,Pucallpa
Ucayali,1993,4,NA,NA,182.4,Pucallpa
Ucayali,1993,5,NA,NA,73.9,Pucallpa
Ucayali,1993,6,NA,NA,49.2,Pucallpa
Ucayali,1993,7,NA,NA,60.5,Pucallpa
Ucayali,1993,8,NA,NA,105,Pucallpa
Ucayali,1993,9,NA,NA,194.5,Pucallpa
Ucayali,1993,10,NA,NA,145.5,Pucallpa
Ucayali,1993,11,NA,NA,282.3,Pucallpa
Ucayali,1993,12,NA,NA,219.4,Pucallpa
Ucayali,1994,1,NA,NA,98,Pucallpa
Ucayali,1994,2,NA,NA,103.3,Pucallpa
Ucayali,1994,3,NA,NA,190,Pucallpa
Ucayali,1994,4,NA,NA,117.2,Pucallpa
Ucayali,1994,5,NA,NA,142.2,Pucallpa
Ucayali,1994,6,NA,NA,79.6,Pucallpa
Ucayali,1994,7,NA,NA,5.8,Pucallpa
Ucayali,1994,8,NA,NA,38.1,Pucallpa
Ucayali,1994,9,NA,NA,170.4,Pucallpa
Ucayali,1994,10,NA,NA,110.2,Pucallpa
Ucayali,1994,11,NA,NA,190.6,Pucallpa
Ucayali,1994,12,NA,NA,300.5,Pucallpa
Ucayali,1995,1,NA,NA,30.1,Pucallpa
Ucayali,1995,2,NA,NA,322,Pucallpa
Ucayali,1995,3,NA,NA,259.3,Pucallpa
Ucayali,1995,4,NA,NA,179.5,Pucallpa
Ucayali,1995,5,NA,NA,66.1,Pucallpa
Ucayali,1995,6,NA,NA,86,Pucallpa
Ucayali,1995,7,NA,NA,69.4,Pucallpa
Ucayali,1995,8,NA,NA,16.4,Pucallpa
Ucayali,1995,9,NA,NA,94.9,Pucallpa
Ucayali,1995,10,NA,NA,245.2,Pucallpa
Ucayali,1995,11,NA,NA,213.3,Pucallpa
Ucayali,1995,12,NA,NA,164,Pucallpa
Ucayali,1996,1,NA,NA,270.5,Pucallpa
Ucayali,1996,2,NA,NA,437.8,Pucallpa
Ucayali,1996,3,NA,NA,223.2,Pucallpa
Ucayali,1996,4,NA,NA,258.2,Pucallpa
Ucayali,1996,5,NA,NA,148.8,Pucallpa
Ucayali,1996,6,NA,NA,56.8,Pucallpa
Ucayali,1996,7,NA,NA,67,Pucallpa
Ucayali,1996,8,NA,NA,51.1,Pucallpa
Ucayali,1996,9,NA,NA,114.8,Pucallpa
Ucayali,1996,10,NA,NA,199.9,Pucallpa
Ucayali,1996,11,NA,NA,272.2,Pucallpa
Ucayali,1996,12,NA,NA,225.9,Pucallpa
Ucayali,1997,1,NA,NA,298.1,Pucallpa
Ucayali,1997,2,NA,NA,326.3,Pucallpa
Ucayali,1997,3,NA,NA,272.4,Pucallpa
Ucayali,1997,4,NA,NA,160.2,Pucallpa
Ucayali,1997,5,NA,NA,147.9,Pucallpa
Ucayali,1997,6,NA,NA,83.6,Pucallpa
Ucayali,1997,7,NA,NA,0,Pucallpa
Ucayali,1997,8,NA,NA,117.9,Pucallpa
Ucayali,1997,9,33.35384615,NA,154.9,Pucallpa
Ucayali,1997,10,33.6516129,NA,173.6,Pucallpa
Ucayali,1997,11,32.13333333,NA,236.6,Pucallpa
Ucayali,1997,12,32.74193548,NA,100.9,Pucallpa
Ucayali,1998,1,32.71612903,NA,204.7,Pucallpa
Ucayali,1998,2,32.76428571,NA,215.5,Pucallpa
Ucayali,1998,3,31.89677419,NA,320.3,Pucallpa
Ucayali,1998,4,32.08333333,NA,178.4,Pucallpa
Ucayali,1998,5,30.72258065,NA,224.3,Pucallpa
Ucayali,1998,6,30.34,NA,39.1,Pucallpa
Ucayali,1998,7,32.56774194,NA,0,Pucallpa
Ucayali,1998,8,34.11612903,NA,43.8,Pucallpa
Ucayali,1998,9,32.84,NA,133.5,Pucallpa
Ucayali,1998,10,32.84516129,NA,240,Pucallpa
Ucayali,1998,11,31.76666667,NA,409.2,Pucallpa
Ucayali,1998,12,31.63870968,NA,246.7,Pucallpa
Ucayali,1999,1,30.72258065,NA,296.2,Pucallpa
Ucayali,1999,2,31.35714286,NA,291.1,Pucallpa
Ucayali,1999,3,31.17419355,NA,314.5,Pucallpa
Ucayali,1999,4,30.46,NA,169.5,Pucallpa
Ucayali,1999,5,30.39354839,NA,306.9,Pucallpa
Ucayali,1999,6,30.96,NA,190.5,Pucallpa
Ucayali,1999,7,30.94193548,NA,50.6,Pucallpa
Ucayali,1999,8,31.31612903,NA,68.8,Pucallpa
Ucayali,1999,9,33.41333333,NA,207,Pucallpa
Ucayali,1999,10,32.53548387,NA,90.8,Pucallpa
Ucayali,1999,11,31.65333333,NA,124.2,Pucallpa
Ucayali,1999,12,31.66451613,NA,225.8,Pucallpa
Ucayali,2000,1,30.71612903,NA,269.1,Pucallpa
Ucayali,2000,2,31.19310345,NA,412.1,Pucallpa
Ucayali,2000,3,30.70322581,NA,211.5,Pucallpa
Ucayali,2000,4,31,NA,197.1,Pucallpa
Ucayali,2000,5,31.04516129,NA,132.8,Pucallpa
Ucayali,2000,6,30.54666667,NA,144.9,Pucallpa
Ucayali,2000,7,29.16129032,NA,88.9,Pucallpa
Ucayali,2000,8,31.92903226,NA,112.7,Pucallpa
Ucayali,2000,9,32.58666667,NA,56.8,Pucallpa
Ucayali,2000,10,32.25806452,NA,108.4,Pucallpa
Ucayali,2000,11,32.61333333,NA,215.3,Pucallpa
Ucayali,2000,12,31.52258065,NA,159,Pucallpa
Ucayali,2001,1,31.16129032,21.25806452,202.1,Pucallpa
Ucayali,2001,2,31.73571429,21.80357143,270.1,Pucallpa
Ucayali,2001,3,30.43870968,NA,225.5,Pucallpa
Ucayali,2001,4,31.76666667,NA,269.8,Pucallpa
Ucayali,2001,5,31.07741935,NA,105.5,Pucallpa
Ucayali,2001,6,29.46,NA,54.3,Pucallpa
Ucayali,2001,7,30.79354839,19.23870968,26.2,Pucallpa
Ucayali,2001,8,32.8483871,17.71290323,30.8,Pucallpa
Ucayali,2001,9,NA,NA,0,Pucallpa
Ucayali,2001,10,33.97741935,20.42580645,182.8,Pucallpa
Ucayali,2001,11,32.62666667,21.06666667,238.3,Pucallpa
